pdf_path,page_no,success,processing_time,error,timestamp
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anastasio, Stefano - The Archaeology of Upper Mesopotamia. Subartu 1, 1995 (grey).pdf",62,True,29.34,,2025-10-09T12:52:34.090317
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Archi_Propaganda.pdf,2,True,16.12,,2025-10-09T12:52:50.214969
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo1-4.pdf,128,True,10.26,,2025-10-09T12:53:00.474479
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,194,True,13.48,,2025-10-09T12:53:13.957942
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 34, 2008.pdf",105,True,3.41,,2025-10-09T12:53:17.364943
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 2007 FS Adams - Individual and Society.PDF,6,True,14.24,,2025-10-09T12:53:31.601242
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",245,True,0.69,,2025-10-09T12:53:32.292551
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Krebernik_04_schultext.pdf,11,True,0.61,,2025-10-09T12:53:32.906855
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2008).pdf",23,True,1.22,,2025-10-09T12:53:34.127647
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Langdon PBS 10 4.pdf,21,True,0.45,,2025-10-09T12:53:34.580136
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, G., Hertel, T. & M. Larsen - Ups and Downs. 2012 (preprint).pdf",112,True,3.34,,2025-10-09T12:53:37.925844
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 22, 1972.pdf",213,True,10.23,,2025-10-09T12:53:48.155417
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Prag I - ICK 4.pdf,34,True,27.37,,2025-10-09T12:54:15.530568
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. - Aspects of Old Assyrian Trade and Terminology. SD 10, 1972.pdf",232,True,0.47,,2025-10-09T12:54:16.002456
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\GKT, 1968.pdf",90,True,0.59,,2025-10-09T12:54:16.597985
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 44, 1994.pdf",197,True,2.12,,2025-10-09T12:54:18.714820
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Klinkott, Kubisch, and Muller-Wollermann, eds - Geschenke und Steuern, Zolle und Tribute. CHANE 29, 2007.pdf",195,True,0.41,,2025-10-09T12:54:19.126856
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ICK 4_Hecker, K., G. Kryszat & L. Matouš - Kappadokische Keilschrifttafeln aus den Sammlungen der Karlsuniversität Prag. ICK 4, 1998(cut).pdf",358,True,14.62,,2025-10-09T12:54:33.744892
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Alp, Sedat - Zylinder- und Stempelsiegel aus Karahoyuk bei Konya. TTKY V 26, 1968.pdf",530,True,11.18,,2025-10-09T12:54:44.922573
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\BIN 4, 1927.pdf",114,True,11.72,,2025-10-09T12:54:56.639776
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 31, 2005.pdf",74,True,16.15,,2025-10-09T12:55:12.790568
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",395,True,0.70,,2025-10-09T12:55:13.490340
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\vandenhout2003000.PDF,13,True,8.70,,2025-10-09T12:55:22.194283
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Cahit Günbattı'ya Armağan 2015.pdf,224,True,14.51,,2025-10-09T12:55:36.706752
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\appleby_etal1994.PDF,5,True,13.96,,2025-10-09T12:55:50.673038
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. - The Relation between Royal Decrees and Law Codes of the Old Babylonian Period. JEOL 35-36, 1997-00 49-83.pdf",34,True,0.53,,2025-10-09T12:55:51.201652
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\AfO Register  (1978-2004) (1).pdf,248,True,0.61,,2025-10-09T12:55:51.813256
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Tashin - Kültepe-Kaniš. The Palaces and Temples of Kültepe-Kaniš. TTKY V 46, 1999(cut).pdf",100,True,12.47,,2025-10-09T12:56:04.280403
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KAH 2.pdf,32,True,6.65,,2025-10-09T12:56:10.932426
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof_1998a_CRRAI34_Chronology (3).pdf,1,True,11.04,,2025-10-09T12:56:21.972787
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Walker, C. & M. Dick - The Induction of the Cult Image in Ancient Mesopotamia. The Mesopotamian Mis Pi Ritual. SAALT 1, 2001.pdf",116,True,2.26,,2025-10-09T12:56:24.234620
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 28, 1978.pdf",48,True,3.25,,2025-10-09T12:56:27.489094
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\freud1953.PDF,1,True,10.84,,2025-10-09T12:56:38.334055
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3036,True,3.08,,2025-10-09T12:56:41.419139
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (1).pdf,1525,True,14.20,,2025-10-09T12:56:55.622276
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Schorr_Urkunden_Altbabylonischen_Zivil_und_Prozessrechts.pdf,491,True,9.20,,2025-10-09T12:57:04.822031
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 34, 2008.pdf",86,True,0.40,,2025-10-09T12:57:05.221439
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kraus_1951_NippurandIsin.pdf,154,True,20.07,,2025-10-09T12:57:25.292484
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,1649,True,0.78,,2025-10-09T12:57:26.070790
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Miller_1995_CKLR79_Jlaw.pdf,9,True,12.69,,2025-10-09T12:57:38.760456
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hirsch_1966b_AfO21_2_gotte_der_vater.pdf,1,True,27.02,,2025-10-09T12:58:05.780174
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stephens, Ferris J. - Personal Names from Cuneiform Inscriptions of Cappadocia (PNC). YOSR 13.1, 1925(cut).pdf",19,True,7.87,,2025-10-09T12:58:13.655466
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stein, Gil - Hacinebi.pdf",38,True,11.98,,2025-10-09T12:58:25.638570
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,2609,True,0.92,,2025-10-09T12:58:26.554963
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 5-6.pdf,70,True,18.12,,2025-10-09T12:58:44.674858
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,2438,True,0.54,,2025-10-09T12:58:45.218862
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Matous, Lubor - Kappadokische Keilschrifttafeln mit Siegeln (KKS). ICK 3, 1984(cut).pdf",104,True,12.29,,2025-10-09T12:58:57.505243
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ICK 2, 1962.pdf",97,True,11.47,,2025-10-09T12:59:08.980231
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Teissier - Sealings, 1994.pdf",9,True,17.80,,2025-10-09T12:59:26.784375
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,1812,True,14.27,,2025-10-09T12:59:41.050683
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Vincentediss.pdf,332,True,11.22,,2025-10-09T12:59:52.273644
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof_1994a_JEOL33_schoneveld_collection.pdf,2,True,17.82,,2025-10-09T13:00:10.094523
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Undheimdiss.pdf,289,True,12.10,,2025-10-09T13:00:22.199003
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 7a.pdf,282,True,1.04,,2025-10-09T13:00:23.243628
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 11.pdf,19,True,14.32,,2025-10-09T13:00:37.569003
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC-12_1, 1993 - Bonechi, Marco - I nomi geografici dei testi di Ebla.pdf",443,True,10.46,,2025-10-09T13:00:48.032460
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3118,True,1.64,,2025-10-09T13:00:49.670202
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 51, 2001.pdf",33,True,0.96,,2025-10-09T13:00:50.634309
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,4679,True,1.18,,2025-10-09T13:00:51.819802
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 53.pdf,55,True,15.63,,2025-10-09T13:01:07.453395
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kt c-k (Dercksen).pdf,157,True,0.41,,2025-10-09T13:01:07.864212
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,919,True,0.70,,2025-10-09T13:01:08.566746
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Melchert_gsimparati.pdf,8,True,11.40,,2025-10-09T13:01:19.965142
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kryszeń, Adam - A Historical Geography of the Hittite Heartland, 2016.pdf",185,True,15.79,,2025-10-09T13:01:35.761097
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,2094,True,2.39,,2025-10-09T13:01:38.154091
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Tashın - Kültepe-Kanış II. New Researches at the Trading Center of the Ancient Near East. TTKY V 41, 1986.pdf",306,True,11.19,,2025-10-09T13:01:49.345926
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Gökcek_2004_ArAn 7-1_Asur ticaret.pdf,9,True,16.66,,2025-10-09T13:02:06.011141
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\King Gates Shalmaneser.pdf,3,True,0.36,,2025-10-09T13:02:06.373663
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\Keilschriftbibliographie (1)\Or NS 76, 2007, pp. 1-122 - Keilschriftbibliographie.65.PDF",62,True,12.51,,2025-10-09T13:02:18.885524
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G - Review of The Ancient Near East. Historical Sources in Translation. BiOr 64, 2007 320-325.pdf",2,True,1.16,,2025-10-09T13:02:20.042808
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 14, 1964.pdf",65,True,0.74,,2025-10-09T13:02:20.781349
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Ulshofer, Andrea M. - Die Assyrischen Privaturkunden. FAOS 4, 1995.pdf",285,True,1.40,,2025-10-09T13:02:22.178388
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 50, 2000.pdf",117,True,7.64,,2025-10-09T13:02:29.814974
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Nımet - Kültepe Kanıš, Neša. Seal Impressions on the Clay Envelopes. TTKY V 50, 2006 (big).pdf",538,True,11.14,,2025-10-09T13:02:40.955825
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 6b.pdf,131,True,12.05,,2025-10-09T13:02:53.007955
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes I, Analyse. ERC 1, 1991.pdf",32,True,10.61,,2025-10-09T13:03:03.619071
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Anatolia in the Old Assyrian Colony Period. CNIP 38, 2011.pdf",176,True,1.66,,2025-10-09T13:03:05.275822
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 10.pdf,1,True,12.38,,2025-10-09T13:03:17.652275
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Lewy, Julius - Die Kültepetexte aus der Sammlung Frida Hahn, Berlin (KTH). 1930.pdf",72,True,1.31,,2025-10-09T13:03:18.964136
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof_1993_OsgucNFS_bullae.pdf,13,True,12.95,,2025-10-09T13:03:31.914334
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Rawlinson_InscrWestAsia_v3.PDF,27,True,16.01,,2025-10-09T13:03:47.930096
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 17, 1967 (1).pdf",112,True,4.67,,2025-10-09T13:03:52.602338
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 1, 1930.pdf",328,True,0.40,,2025-10-09T13:03:53.004164
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Schorr_Urkunden_Altbabylonischen_Zivil_und_Prozessrechts.pdf,303,True,9.01,,2025-10-09T13:04:02.014821
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Walker, C. & M. Dick - The Induction of the Cult Image in Ancient Mesopotamia. The Mesopotamian Mis Pi Ritual. SAALT 1, 2001.pdf",193,True,0.54,,2025-10-09T13:04:02.556126
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Porter, Barbara A. - Old Syrian Popular Style Cylinder Seals. Diss Columbia 2001.pdf",914,True,11.24,,2025-10-09T13:04:13.797256
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Nashef, Khaled - Rekonstruktion der Reiserouten zur Zeit der altassyrischen Handelsniederlassungen. TAVO Beih. B 83, 1987(cut).pdf",72,True,3.69,,2025-10-09T13:04:17.492173
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\zadok1998.PDF,2,True,12.69,,2025-10-09T13:04:30.182613
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\King 7 Tablets of Creation v1.pdf,174,True,3.65,,2025-10-09T13:04:33.831732
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC 6-2 Heth.pdf,115,True,11.13,,2025-10-09T13:04:44.966199
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\PRU 3 text.pdf,16,True,11.71,,2025-10-09T13:04:56.677338
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Rosen_1977_Studies in Old Assyrian Loan Contracts.pdf,127,True,0.44,,2025-10-09T13:04:57.116883
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\pardee1975a.PDF,6,True,16.63,,2025-10-09T13:05:13.743232
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004 (2).pdf",152,True,9.67,,2025-10-09T13:05:23.412214
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Giacumakis Akkadian of Alalakh Glossary.pdf,7,True,20.59,,2025-10-09T13:05:44.003264
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",326,True,5.15,,2025-10-09T13:05:49.155526
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 1977a_Iraq39_partnerships.pdf,9,True,20.07,,2025-10-09T13:06:09.227377
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Anatolia in the Old Assyrian Colony Period. CNIP 38, 2011.pdf",530,True,0.40,,2025-10-09T13:06:09.632045
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",316,True,0.45,,2025-10-09T13:06:10.083634
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 34, 2008.pdf",63,True,0.07,,2025-10-09T13:06:10.155727
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Driver_1933_AnOr6_Cappadocian Texts at Oxford (2).PDF,9,True,12.34,,2025-10-09T13:06:22.492248
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register  (1978-2004).pdf,364,True,1.41,,2025-10-09T13:06:23.901685
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Lewy, J. & K. Hecker - Die Keilschrifttexte der Universitätsbibliothek Giessen. BAUG 9, Diss Giessen 1966.pdf",107,True,3.98,,2025-10-09T13:06:27.881280
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 1, 1930.pdf",251,True,0.44,,2025-10-09T13:06:28.319204
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\PNC (YOS 13.1), 1928.pdf",26,True,16.69,,2025-10-09T13:06:45.006630
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (A-N).pdf,1697,True,3.57,,2025-10-09T13:06:48.581615
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 2, 1935.pdf",213,True,3.34,,2025-10-09T13:06:51.927342
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Nımet - Kültepe-Kanıš, Neša. Seal Impressions on the Clay Envelopes. TTKY V 50, 2006.pdf",49,True,11.47,,2025-10-09T13:07:03.399481
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 31, 1981.pdf",186,True,5.50,,2025-10-09T13:07:08.900846
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\TCL 4, 1919.pdf",58,True,9.94,,2025-10-09T13:07:18.837174
